th	phi	phi1	th1	sign_l
1.5707963267948966	2.7740525659831876	0.05944455197716262	1.5707963267948966	-1.0
1.5707963267948966	2.7915544749168353	0.05636204690937744	1.5707963267948966	-1.0
1.5707963267948966	2.809056383850483	0.05331783191285102	1.5707963267948966	-1.0
1.5707963267948966	2.8265582927841306	0.050310698885024895	1.5707963267948966	-1.0
1.5707963267948966	2.8440602017177783	0.0473381243582323	1.5707963267948966	-1.0
1.5707963267948966	2.861562110651427	0.0443971329318535	1.5707963267948966	-1.0
1.5707963267948966	2.8790640195850745	0.041485996287828314	1.5707963267948966	-1.0
1.5707963267948966	2.896565928518722	0.0386014938868525	1.5707963267948966	-1.0
1.5707963267948966	2.91406783745237	0.0357429756471755	1.5707963267948966	-1.0
1.5707963267948966	2.9315697463860184	0.03290698226983888	1.5707963267948966	-1.0
1.5707963267948966	2.949071655319666	0.030092410228182605	1.5707963267948966	-1.0
1.5707963267948966	2.9665735642533138	0.02729725173306583	1.5707963267948966	-1.0
1.5707963267948966	2.9840754731869614	0.02451892737815273	1.5707963267948966	-1.0
1.5707963267948966	3.00157738212061	0.021756277111746467	1.5707963267948966	-1.0
1.5707963267948966	3.0190792910542577	0.01900742477565573	1.5707963267948966	-1.0
1.5707963267948966	3.0365811999879053	0.016270318262889414	1.5707963267948966	-1.0
1.5707963267948966	3.054083108921553	0.01354324637076145	1.5707963267948966	-1.0
1.5707963267948966	3.0715850178552007	0.010824522321991756	1.5707963267948966	-1.0
1.5707963267948966	3.089086926788849	0.008112583602875569	1.5707963267948966	-1.0
1.5707963267948966	3.106588835722497	0.005405607540468498	1.5707963267948966	-1.0
1.5707963267948966	3.1240907446561446	0.002701990820854498	1.5707963267948966	-1.0
1.5707963267948966	3.141592653589793	1.8904282854247405e-17	1.5707963267948966	-1.0
