90.7998	190.799	1.5708	0	1	0	
90.9998	190.999	1.5708	0	1	0	
91.1998	191.199	1.5708	0	1	0	
91.3997	191.399	1.5708	0	1	0	
91.5997	191.599	1.5708	0	1	0	
91.7997	191.799	1.5708	0	1	0	
91.9997	191.999	1.5708	0	1	0	
92.1997	192.199	1.5708	0	1	0	
92.3997	192.399	1.5708	0	1	0	
92.5997	192.599	1.5708	0	1	0	
92.7997	192.799	1.5708	0	1	0	
92.9997	192.999	1.5708	0	1	0	
93.1997	193.199	1.5708	0	1	0	
93.3997	193.399	1.5708	0	1	0	
93.5997	193.599	1.5708	0	1	0	
93.7997	193.799	1.5708	0	1	0	
93.9997	193.999	1.5708	0	1	0	
94.1997	194.199	1.5708	0	1	0	
94.3997	194.399	1.5708	0	1	0	
94.5997	194.599	1.5708	0	1	0	
94.7997	194.799	1.5708	0	1	0	
94.9997	194.999	1.5708	0	1	0	
95.1997	195.199	1.5708	0	1	0	
95.3997	195.399	1.5708	0	1	0	
95.5997	195.599	1.5708	0	1	0	
95.7997	195.799	1.5708	0	1	0	
95.9997	195.999	1.5708	0	1	0	
96.1997	196.199	1.5708	0	1	0	
96.3997	196.399	1.5708	0	1	0	
96.5997	196.599	1.5708	0	1	0	
96.7997	196.799	1.5708	0	1	0	
96.9997	196.999	1.5708	0	1	0	
97.1997	197.199	1.5708	0	1	0	
97.3997	197.399	1.5708	0	1	0	
97.5997	197.599	1.5708	0	1	0	
97.7997	197.799	1.5708	0	1	0	
97.9996	197.999	1.5708	0	1	0	
98.1996	198.199	1.5708	0	1	0	
98.3996	198.398	1.5708	0	1	0	
98.5996	198.598	1.5708	0	1	0	
98.7996	198.798	1.5708	0	1	0	
98.9996	198.998	1.5708	0	1	0	
99.1996	199.198	1.5708	0	1	0	
99.3996	199.398	1.5708	0	1	0	
99.5996	199.598	1.5708	0	1	0	
99.7996	199.798	1.5708	0	1	0	
99.9996	199.998	1.5708	0	1	0	
100.2	200.198	1.5708	0	1	0	
100.4	200.398	1.5708	0	1	0	
100.6	200.598	1.5708	0	1	0	
100.8	200.798	1.5708	0	1	0	
101	200.998	1.5708	0	1	0	
101.2	201.198	1.5708	0	1	0	
101.4	201.398	1.5708	0	1	0	
101.6	201.598	1.5708	0	1	0	
101.8	201.798	1.5708	0	1	0	
102	201.998	1.5708	0	1	0	
102.2	202.198	1.5708	0	1	0	
102.4	202.398	1.5708	0	1	0	
102.6	202.598	1.5708	0	1	0	
102.8	202.798	1.5708	0	1	0	
103	202.998	1.5708	0	1	0	
103.2	203.198	1.5708	0	1	0	
103.4	203.398	1.5708	0	1	0	
103.6	203.598	1.5708	0	1	0	
103.8	203.798	1.5708	0	1	0	
104	203.998	1.5708	0	1	0	
104.2	204.198	1.5708	0	1	0	
104.4	204.398	1.5708	0	1	0	
104.6	204.598	1.5708	0	1	0	
104.8	204.798	1.5708	0	1	0	
105	204.998	1.5708	0	1	0	
105.2	205.198	1.5708	0	1	0	
105.4	205.398	1.5708	0	1	0	
105.6	205.598	1.5708	0	1	0	
105.8	205.798	1.5708	0	1	0	
106	205.998	1.5708	0	1	0	
106.2	206.198	1.5708	0	1	0	
106.4	206.398	1.5708	0	1	0	
106.6	206.598	1.5708	0	1	0	
106.8	206.798	1.5708	0	1	0	
107	206.998	1.5708	0	1	0	
107.2	207.198	1.5708	0	1	0	
107.4	207.398	1.5708	0	1	0	
107.6	207.598	1.5708	0	1	0	
107.799	207.798	1.5708	0	1	0	
107.999	207.998	1.5708	0	1	0	
108.199	208.198	1.5708	0	1	0	
108.399	208.398	1.5708	0	1	0	
108.599	208.598	1.5708	0	1	0	
108.799	208.798	1.5708	0	1	0	
108.999	208.998	1.5708	0	1	0	
109.199	209.198	1.5708	0	1	0	
109.399	209.398	1.5708	0	1	0	
109.599	209.598	1.5708	0	1	0	
109.799	209.798	1.5708	0	1	0	
109.999	209.998	1.5708	0	1	0	
110.199	210.198	1.5708	0	1	0	
110.399	210.398	1.5708	0	1	0	
